chaser,step,scene,duration_ms,beats
latino_afro-sunset-carnaval,8,par_4_amber,,1
latino_afro-sunset-carnaval,9,par_4_green,,1
latino_afro-sunset-carnaval,10,par_3_green,,1
latino_afro-sunset-carnaval,11,par_2_green,,1
latino_afro-sunset-carnaval,12,par_1_green,,1
latino_afro-sunset-carnaval,13,par_4_green,,1
latino_afro-sunset-carnaval,14,par_3_green,,1
latino_afro-sunset-carnaval,15,par_2_green,,1
latino_afro-sunset-carnaval,16,par_1_green,,1
latino_afro-sunset-carnaval,17,par_13_amber,,1
latino_afro-sunset-carnaval,18,par_24_green,,1
latino_afro-sunset-carnaval,19,par_13_amber,,1
latino_afro-sunset-carnaval,20,par_24_pink,,1
latino_afro-sunset-carnaval,21,par_13_amber,,1
latino_afro-sunset-carnaval,22,par_24_green,,1
latino_afro-sunset-carnaval,23,par_13_amber,,1
latino_afro-sunset-carnaval,24,par_24_pink,,1
latino_afro-sunset-carnaval,25,par_all_amber,,1
latino_afro-sunset-carnaval,26,par_12_amber,,1
latino_afro-sunset-carnaval,27,par_34_green,,1
latino_afro-sunset-carnaval,28,par_all_off,,1
latino_afro-sunset-carnaval,29,par_all_amber,,1
latino_afro-sunset-carnaval,30,par_12_amber,,1
latino_afro-sunset-carnaval,31,par_34_green,,1
latino_afro-sunset-carnaval,32,par_all_off,,1
latino_afro-sunset-carnaval,33,par_12_amber,,1
latino_afro-sunset-carnaval,34,par_34_green,,1
latino_afro-sunset-carnaval,35,par_12_pink,,1
latino_afro-sunset-carnaval,36,par_34_pink,,1
latino_afro-sunset-carnaval,37,par_12_amber,,1
latino_afro-sunset-carnaval,38,par_34_green,,1
latino_afro-sunset-carnaval,39,par_12_pink,,1
latino_afro-sunset-carnaval,40,par_34_pink,,1
latino_afro-sunset-carnaval,41,par_1_pink,,1
latino_afro-sunset-carnaval,42,par_3_pink,,1
latino_afro-sunset-carnaval,43,par_2_amber,,1
latino_afro-sunset-carnaval,44,par_4_amber,,1
latino_afro-sunset-carnaval,45,par_1_pink,,1
latino_afro-sunset-carnaval,46,par_3_pink,,1
latino_afro-sunset-carnaval,47,par_2_amber,,1
latino_afro-sunset-carnaval,48,par_4_amber,,1
latino_afro-sunset-carnaval,49,par_all_pink,,1
latino_afro-sunset-carnaval,50,par_12_amber,,1
latino_afro-sunset-carnaval,51,par_34_amber,,1
latino_afro-sunset-carnaval,52,par_all_off,,1
latino_afro-sunset-carnaval,53,par_all_pink,,1
latino_afro-sunset-carnaval,54,par_12_amber,,1
latino_afro-sunset-carnaval,55,par_34_amber,,1
latino_afro-sunset-carnaval,56,par_all_off,,1
latino_afro-sunset-carnaval,57,par_14_green,,1
latino_afro-sunset-carnaval,58,par_23_amber,,1
latino_afro-sunset-carnaval,59,par_14_green,,1
latino_afro-sunset-carnaval,60,par_23_pink,,1
latino_afro-sunset-carnaval,61,par_14_green,,1
latino_afro-sunset-carnaval,62,par_23_amber,,1
latino_afro-sunset-carnaval,63,par_14_green,,1
latino_afro-sunset-carnaval,64,par_23_pink,,1

# Latino & Afro - Salsa - Tropical - low
latino_afro-salsa-tropical,1,par_all_red,,1
latino_afro-salsa-tropical,2,par_12_red,,1
latino_afro-salsa-tropical,3,par_34_red,,1
latino_afro-salsa-tropical,4,par_all_red,,1
latino_afro-salsa-tropical,5,par_all_red,,1
latino_afro-salsa-tropical,6,par_12_red,,1
latino_afro-salsa-tropical,7,par_34_red,,1
latino_afro-salsa-tropical,8,par_all_red,,1
latino_afro-salsa-tropical,9,par_all_red,,1
latino_afro-salsa-tropical,10,par_12_red,,1
latino_afro-salsa-tropical,11,par_34_red,,1
latino_afro-salsa-tropical,12,par_all_red,,1
latino_afro-salsa-tropical,13,par_all_red,,1
latino_afro-salsa-tropical,14,par_12_red,,1
latino_afro-salsa-tropical,15,par_34_red,,1
latino_afro-salsa-tropical,16,par_all_red,,1
latino_afro-salsa-tropical,17,par_13_turquoise,,1
latino_afro-salsa-tropical,18,par_24_turquoise,,1
latino_afro-salsa-tropical,19,par_13_turquoise,,1
latino_afro-salsa-tropical,20,par_24_turquoise,,1
latino_afro-salsa-tropical,21,par_13_turquoise,,1
latino_afro-salsa-tropical,22,par_24_turquoise,,1
latino_afro-salsa-tropical,23,par_13_turquoise,,1
latino_afro-salsa-tropical,24,par_24_turquoise,,1
latino_afro-salsa-tropical,25,par_all_red,,1
latino_afro-salsa-tropical,26,par_all_turquoise,,1
latino_afro-salsa-tropical,27,par_all_yellow,,1
latino_afro-salsa-tropical,28,par_all_off,,1
latino_afro-salsa-tropical,29,par_all_red,,1
latino_afro-salsa-tropical,30,par_all_turquoise,,1
latino_afro-salsa-tropical,31,par_all_yellow,,1
latino_afro-salsa-tropical,32,par_all_off,,1
latino_afro-salsa-tropical,33,disco_red,,1
latino_afro-salsa-tropical,34,disco_red,,1
latino_afro-salsa-tropical,35,disco_turquoise,,1
latino_afro-salsa-tropical,36,disco_off,,1
latino_afro-salsa-tropical,37,disco_red,,1
latino_afro-salsa-tropical,38,disco_red,,1
latino_afro-salsa-tropical,39,disco_turquoise,,1
latino_afro-salsa-tropical,40,disco_off,,1
latino_afro-salsa-tropical,41,par_all_red,,1
latino_afro-salsa-tropical,42,par_12_yellow,,1
latino_afro-salsa-tropical,43,par_34_yellow,,1
latino_afro-salsa-tropical,44,par_all_red,,1
latino_afro-salsa-tropical,45,par_all_red,,1
latino_afro-salsa-tropical,46,par_12_yellow,,1
latino_afro-salsa-tropical,47,par_34_yellow,,1
latino_afro-salsa-tropical,48,par_all_red,,1
latino_afro-salsa-tropical,49,par_all_turquoise,,1
latino_afro-salsa-tropical,50,par_13_red,,1
latino_afro-salsa-tropical,51,par_24_red,,1
latino_afro-salsa-tropical,52,par_all_turquoise,,1
latino_afro-salsa-tropical,53,par_all_turquoise,,1
latino_afro-salsa-tropical,54,par_13_red,,1
latino_afro-salsa-tropical,55,par_24_red,,1
latino_afro-salsa-tropical,56,par_all_turquoise,,1
latino_afro-salsa-tropical,57,par_all_turquoise,,1
latino_afro-salsa-tropical,58,par_13_red,,1
latino_afro-salsa-tropical,59,par_24_red,,1
latino_afro-salsa-tropical,60,par_all_turquoise,,1
latino_afro-salsa-tropical,61,par_all_turquoise,,1
latino_afro-salsa-tropical,62,par_13_red,,1
latino_afro-salsa-tropical,63,par_24_red,,1
latino_afro-salsa-tropical,64,par_all_turquoise,,1

# Latino & Afro - Salsa - Carnaval - high
latino_afro-salsa-carnaval,1,par_1_red,,1
latino_afro-salsa-carnaval,2,par_2_red,,1
latino_afro-salsa-carnaval,3,par_3_red,,1
latino_afro-salsa-carnaval,4,par_4_red,,1
latino_afro-salsa-carnaval,5,par_1_red,,1
latino_afro-salsa-carnaval,6,par_2_red,,1
latino_afro-salsa-carnaval,7,par_3_red,,1
latino_afro-salsa-carnaval,8,par_4_red,,1
latino_afro-salsa-carnaval,9,par_4_turquoise,,1
latino_afro-salsa-carnaval,10,par_3_turquoise,,1
latino_afro-salsa-carnaval,11,par_2_turquoise,,1
latino_afro-salsa-carnaval,12,par_1_turquoise,,1
latino_afro-salsa-carnaval,13,par_4_turquoise,,1
latino_afro-salsa-carnaval,14,par_3_turquoise,,1
latino_afro-salsa-carnaval,15,par_2_turquoise,,1
latino_afro-salsa-carnaval,16,par_1_turquoise,,1
latino_afro-salsa-carnaval,17,par_13_red,,1
latino_afro-salsa-carnaval,18,par_24_turquoise,,1
latino_afro-salsa-carnaval,19,par_13_red,,1
latino_afro-salsa-carnaval,20,par_24_yellow,,1
latino_afro-salsa-carnaval,21,par_13_red,,1
latino_afro-salsa-carnaval,22,par_24_turquoise,,1
latino_afro-salsa-carnaval,23,par_13_red,,1
latino_afro-salsa-carnaval,24,par_24_yellow,,1
latino_afro-salsa-carnaval,25,par_all_red,,1
latino_afro-salsa-carnaval,26,par_12_red,,1
latino_afro-salsa-carnaval,27,par_34_turquoise,,1
latino_afro-salsa-carnaval,28,par_all_off,,1
latino_afro-salsa-carnaval,29,par_all_red,,1
latino_afro-salsa-carnaval,30,par_12_red,,1
latino_afro-salsa-carnaval,31,par_34_turquoise,,1
latino_afro-salsa-carnaval,32,par_all_off,,1
latino_afro-salsa-carnaval,33,par_12_red,,1
latino_afro-salsa-carnaval,34,par_34_turquoise,,1
latino_afro-salsa-carnaval,35,par_12_yellow,,1
latino_afro-salsa-carnaval,36,par_34_yellow,,1
latino_afro-salsa-carnaval,37,par_12_red,,1
latino_afro-salsa-carnaval,38,par_34_turquoise,,1
latino_afro-salsa-carnaval,39,par_12_yellow,,1
latino_afro-salsa-carnaval,40,par_34_yellow,,1
latino_afro-salsa-carnaval,41,par_1_yellow,,1
latino_afro-salsa-carnaval,42,par_3_yellow,,1
latino_afro-salsa-carnaval,43,par_2_red,,1
latino_afro-salsa-carnaval,44,par_4_red,,1
latino_afro-salsa-carnaval,45,par_1_yellow,,1
latino_afro-salsa-carnaval,46,par_3_yellow,,1
latino_afro-salsa-carnaval,47,par_2_red,,1
latino_afro-salsa-carnaval,48,par_4_red,,1
latino_afro-salsa-carnaval,49,par_all_yellow,,1
latino_afro-salsa-carnaval,50,par_12_red,,1
latino_afro-salsa-carnaval,51,par_34_red,,1
latino_afro-salsa-carnaval,52,par_all_off,,1
latino_afro-salsa-carnaval,53,par_all_yellow,,1
latino_afro-salsa-carnaval,54,par_12_red,,1
latino_afro-salsa-carnaval,55,par_34_red,,1
latino_afro-salsa-carnaval,56,par_all_off,,1
latino_afro-salsa-carnaval,57,par_14_turquoise,,1
latino_afro-salsa-carnaval,58,par_23_red,,1
latino_afro-salsa-carnaval,59,par_14_turquoise,,1
latino_afro-salsa-carnaval,60,par_23_yellow,,1
latino_afro-salsa-carnaval,61,par_14_turquoise,,1
latino_afro-salsa-carnaval,62,par_23_red,,1
latino_afro-salsa-carnaval,63,par_14_turquoise,,1
latino_afro-salsa-carnaval,64,par_23_yellow,,1

# Pop - Bubblegum - Radio Edit - low
pop-bubblegum-radio_edit,1,par_all_magenta,,1
pop-bubblegum-radio_edit,2,par_all_magenta,,1
pop-bubblegum-radio_edit,3,par_13_magenta,,1
pop-bubblegum-radio_edit,4,par_24_magenta,,1
pop-bubblegum-radio_edit,5,par_all_magenta,,1
pop-bubblegum-radio_edit,6,par_all_magenta,,1
pop-bubblegum-radio_edit,7,par_13_magenta,,1
pop-bubblegum-radio_edit,8,par_24_magenta,,1
pop-bubblegum-radio_edit,9,par_all_magenta,,1
pop-bubblegum-radio_edit,10,par_all_magenta,,1
pop-bubblegum-radio_edit,11,par_13_magenta,,1
pop-bubblegum-radio_edit,12,par_24_magenta,,1
pop-bubblegum-radio_edit,13,par_all_magenta,,1
pop-bubblegum-radio_edit,14,par_all_magenta,,1
pop-bubblegum-radio_edit,15,par_13_magenta,,1
pop-bubblegum-radio_edit,16,par_24_magenta,,1
pop-bubblegum-radio_edit,17,par_12_yellow,,1
pop-bubblegum-radio_edit,18,par_34_yellow,,1
pop-bubblegum-radio_edit,19,par_12_yellow,,1
pop-bubblegum-radio_edit,20,par_34_yellow,,1
pop-bubblegum-radio_edit,21,par_12_yellow,,1
pop-bubblegum-radio_edit,22,par_34_yellow,,1
pop-bubblegum-radio_edit,23,par_12_yellow,,1
pop-bubblegum-radio_edit,24,par_34_yellow,,1
pop-bubblegum-radio_edit,25,par_all_magenta,,1
pop-bubblegum-radio_edit,26,par_all_yellow,,1
pop-bubblegum-radio_edit,27,par_all_white,,1
pop-bubblegum-radio_edit,28,par_all_off,,1
pop-bubblegum-radio_edit,29,par_all_magenta,,1
pop-bubblegum-radio_edit,30,par_all_yellow,,1
pop-bubblegum-radio_edit,31,par_all_white,,1
pop-bubblegum-radio_edit,32,par_all_off,,1
pop-bubblegum-radio_edit,33,disco_magenta,,1
pop-bubblegum-radio_edit,34,disco_yellow,,1
pop-bubblegum-radio_edit,35,disco_magenta,,1
pop-bubblegum-radio_edit,36,disco_off,,1
pop-bubblegum-radio_edit,37,disco_magenta,,1
pop-bubblegum-radio_edit,38,disco_yellow,,1
pop-bubblegum-radio_edit,39,disco_magenta,,1
pop-bubblegum-radio_edit,40,disco_off,,1
pop-bubblegum-radio_edit,41,par_all_yellow,,1
pop-bubblegum-radio_edit,42,par_12_yellow,,1
pop-bubblegum-radio_edit,43,par_34_yellow,,1
pop-bubblegum-radio_edit,44,par_all_yellow,,1
pop-bubblegum-radio_edit,45,par_all_yellow,,1
pop-bubblegum-radio_edit,46,par_12_yellow,,1
pop-bubblegum-radio_edit,47,par_34_yellow,,1
pop-bubblegum-radio_edit,48,par_all_yellow,,1
pop-bubblegum-radio_edit,49,par_all_magenta,,1
pop-bubblegum-radio_edit,50,par_12_white,,1
pop-bubblegum-radio_edit,51,par_34_white,,1
pop-bubblegum-radio_edit,52,par_all_magenta,,1
pop-bubblegum-radio_edit,53,par_all_magenta,,1
pop-bubblegum-radio_edit,54,par_12_white,,1
pop-bubblegum-radio_edit,55,par_34_white,,1
pop-bubblegum-radio_edit,56,par_all_magenta,,1
pop-bubblegum-radio_edit,57,par_all_magenta,,1
pop-bubblegum-radio_edit,58,par_12_white,,1
pop-bubblegum-radio_edit,59,par_34_white,,1
pop-bubblegum-radio_edit,60,par_all_magenta,,1
pop-bubblegum-radio_edit,61,par_all_magenta,,1
pop-bubblegum-radio_edit,62,par_12_white,,1
pop-bubblegum-radio_edit,63,par_34_white,,1
pop-bubblegum-radio_edit,64,par_all_magenta,,1

# Pop - Bubblegum - Chorus Drop - high
pop-bubblegum-chorus_drop,1,par_1_magenta,,1
pop-bubblegum-chorus_drop,2,par_2_magenta,,1
pop-bubblegum-chorus_drop,3,par_3_magenta,,1
pop-bubblegum-chorus_drop,4,par_4_magenta,,1
pop-bubblegum-chorus_drop,5,par_1_magenta,,1
pop-bubblegum-chorus_drop,6,par_2_magenta,,1
pop-bubblegum-chorus_drop,7,par_3_magenta,,1
pop-bubblegum-chorus_drop,8,par_4_magenta,,1
pop-bubblegum-chorus_drop,9,par_4_yellow,,1
pop-bubblegum-chorus_drop,10,par_3_yellow,,1
pop-bubblegum-chorus_drop,11,par_2_yellow,,1
pop-bubblegum-chorus_drop,12,par_1_yellow,,1
pop-bubblegum-chorus_drop,13,par_4_yellow,,1
pop-bubblegum-chorus_drop,14,par_3_yellow,,1
pop-bubblegum-chorus_drop,15,par_2_yellow,,1
pop-bubblegum-chorus_drop,16,par_1_yellow,,1
pop-bubblegum-chorus_drop,17,par_all_magenta,,1
pop-bubblegum-chorus_drop,18,par_13_magenta,,1
pop-bubblegum-chorus_drop,19,par_24_yellow,,1
pop-bubblegum-chorus_drop,20,par_all_off,,1
pop-bubblegum-chorus_drop,21,par_all_magenta,,1
pop-bubblegum-chorus_drop,22,par_13_magenta,,1
pop-bubblegum-chorus_drop,23,par_24_yellow,,1
pop-bubblegum-chorus_drop,24,par_all_off,,1
pop-bubblegum-chorus_drop,25,par_13_magenta,,1
pop-bubblegum-chorus_drop,26,par_24_yellow,,1
pop-bubblegum-chorus_drop,27,par_13_magenta,,1
pop-bubblegum-chorus_drop,28,par_24_white,,1
pop-bubblegum-chorus_drop,29,par_13_magenta,,1
pop-bubblegum-chorus_drop,30,par_24_yellow,,1
pop-bubblegum-chorus_drop,31,par_13_magenta,,1
pop-bubblegum-chorus_drop,32,par_24_white,,1
pop-bubblegum-chorus_drop,33,par_12_magenta,,1
pop-bubblegum-chorus_drop,34,par_34_magenta,,1
pop-bubblegum-chorus_drop,35,par_12_yellow,,1
pop-bubblegum-chorus_drop,36,par_34_yellow,,1
pop-bubblegum-chorus_drop,37,par_12_magenta,,1
pop-bubblegum-chorus_drop,38,par_34_magenta,,1
pop-bubblegum-chorus_drop,39,par_12_yellow,,1
pop-bubblegum-chorus_drop,40,par_34_yellow,,1
pop-bubblegum-chorus_drop,41,par_all_white,,1
pop-bubblegum-chorus_drop,42,par_12_white,,1
pop-bubblegum-chorus_drop,43,par_34_white,,1
pop-bubblegum-chorus_drop,44,par_all_off,,1
pop-bubblegum-chorus_drop,45,par_all_white,,1
pop-bubblegum-chorus_drop,46,par_12_white,,1
pop-bubblegum-chorus_drop,47,par_34_white,,1
pop-bubblegum-chorus_drop,48,par_all_off,,1
pop-bubblegum-chorus_drop,49,par_14_magenta,,1
pop-bubblegum-chorus_drop,50,par_23_yellow,,1
pop-bubblegum-chorus_drop,51,par_all_white,,1
pop-bubblegum-chorus_drop,52,par_all_magenta,,1
pop-bubblegum-chorus_drop,53,par_14_magenta,,1
pop-bubblegum-chorus_drop,54,par_23_yellow,,1
pop-bubblegum-chorus_drop,55,par_all_white,,1
pop-bubblegum-chorus_drop,56,par_all_magenta,,1
pop-bubblegum-chorus_drop,57,par_14_magenta,,1
pop-bubblegum-chorus_drop,58,par_23_yellow,,1
pop-bubblegum-chorus_drop,59,par_all_white,,1
pop-bubblegum-chorus_drop,60,par_all_magenta,,1
pop-bubblegum-chorus_drop,61,par_14_magenta,,1
pop-bubblegum-chorus_drop,62,par_23_yellow,,1
pop-bubblegum-chorus_drop,63,par_all_white,,1
pop-bubblegum-chorus_drop,64,par_all_magenta,,1

# Pop - Sorbet - Radio Edit - low
pop-sorbet-radio_edit,1,par_all_turquoise,,1
pop-sorbet-radio_edit,2,par_all_turquoise,,1
pop-sorbet-radio_edit,3,par_13_turquoise,,1
pop-sorbet-radio_edit,4,par_24_turquoise,,1
pop-sorbet-radio_edit,5,par_all_turquoise,,1
pop-sorbet-radio_edit,6,par_all_turquoise,,1
pop-sorbet-radio_edit,7,par_13_turquoise,,1
pop-sorbet-radio_edit,8,par_24_turquoise,,1
pop-sorbet-radio_edit,9,par_all_turquoise,,1
pop-sorbet-radio_edit,10,par_all_turquoise,,1
pop-sorbet-radio_edit,11,par_13_turquoise,,1
pop-sorbet-radio_edit,12,par_24_turquoise,,1
pop-sorbet-radio_edit,13,par_all_turquoise,,1
pop-sorbet-radio_edit,14,par_all_turquoise,,1
pop-sorbet-radio_edit,15,par_13_turquoise,,1
pop-sorbet-radio_edit,16,par_24_turquoise,,1
pop-sorbet-radio_edit,17,par_12_lavender,,1
pop-sorbet-radio_edit,18,par_34_lavender,,1
pop-sorbet-radio_edit,19,par_12_lavender,,1
pop-sorbet-radio_edit,20,par_34_lavender,,1
pop-sorbet-radio_edit,21,par_12_lavender,,1
pop-sorbet-radio_edit,22,par_34_lavender,,1
pop-sorbet-radio_edit,23,par_12_lavender,,1
pop-sorbet-radio_edit,24,par_34_lavender,,1
pop-sorbet-radio_edit,25,par_all_turquoise,,1
pop-sorbet-radio_edit,26,par_all_lavender,,1
pop-sorbet-radio_edit,27,par_all_pink,,1
pop-sorbet-radio_edit,28,par_all_off,,1
pop-sorbet-radio_edit,29,par_all_turquoise,,1
pop-sorbet-radio_edit,30,par_all_lavender,,1
pop-sorbet-radio_edit,31,par_all_pink,,1
pop-sorbet-radio_edit,32,par_all_off,,1
pop-sorbet-radio_edit,33,disco_turquoise,,1
pop-sorbet-radio_edit,34,disco_lavender,,1
pop-sorbet-radio_edit,35,disco_turquoise,,1
pop-sorbet-radio_edit,36,disco_off,,1
pop-sorbet-radio_edit,37,disco_turquoise,,1
pop-sorbet-radio_edit,38,disco_lavender,,1
pop-sorbet-radio_edit,39,disco_turquoise,,1
pop-sorbet-radio_edit,40,disco_off,,1
pop-sorbet-radio_edit,41,par_all_lavender,,1
pop-sorbet-radio_edit,42,par_12_lavender,,1
pop-sorbet-radio_edit,43,par_34_lavender,,1
pop-sorbet-radio_edit,44,par_all_lavender,,1
pop-sorbet-radio_edit,45,par_all_lavender,,1
pop-sorbet-radio_edit,46,par_12_lavender,,1
pop-sorbet-radio_edit,47,par_34_lavender,,1
pop-sorbet-radio_edit,48,par_all_lavender,,1
pop-sorbet-radio_edit,49,par_all_turquoise,,1
pop-sorbet-radio_edit,50,par_12_pink,,1
pop-sorbet-radio_edit,51,par_34_pink,,1
pop-sorbet-radio_edit,52,par_all_turquoise,,1
pop-sorbet-radio_edit,53,par_all_turquoise,,1
pop-sorbet-radio_edit,54,par_12_pink,,1
pop-sorbet-radio_edit,55,par_34_pink,,1
pop-sorbet-radio_edit,56,par_all_turquoise,,1
pop-sorbet-radio_edit,57,par_all_turquoise,,1
pop-sorbet-radio_edit,58,par_12_pink,,1
pop-sorbet-radio_edit,59,par_34_pink,,1
pop-sorbet-radio_edit,60,par_all_turquoise,,1
pop-sorbet-radio_edit,61,par_all_turquoise,,1
pop-sorbet-radio_edit,62,par_12_pink,,1
pop-sorbet-radio_edit,63,par_34_pink,,1
pop-sorbet-radio_edit,64,par_all_turquoise,,1

# Pop - Sorbet - Chorus Drop - high
pop-sorbet-chorus_drop,1,par_1_turquoise,,1
pop-sorbet-chorus_drop,2,par_2_turquoise,,1
pop-sorbet-chorus_drop,3,par_3_turquoise,,1
pop-sorbet-chorus_drop,4,par_4_turquoise,,1
pop-sorbet-chorus_drop,5,par_1_turquoise,,1
pop-sorbet-chorus_drop,6,par_2_turquoise,,1
pop-sorbet-chorus_drop,7,par_3_turquoise,,1
pop-sorbet-chorus_drop,8,par_4_turquoise,,1
pop-sorbet-chorus_drop,9,par_4_lavender,,1
pop-sorbet-chorus_drop,10,par_3_lavender,,1
pop-sorbet-chorus_drop,11,par_2_lavender,,1
pop-sorbet-chorus_drop,12,par_1_lavender,,1
pop-sorbet-chorus_drop,13,par_4_lavender,,1
pop-sorbet-chorus_drop,14,par_3_lavender,,1
pop-sorbet-chorus_drop,15,par_2_lavender,,1
pop-sorbet-chorus_drop,16,par_1_lavender,,1
pop-sorbet-chorus_drop,17,par_all_turquoise,,1
pop-sorbet-chorus_drop,18,par_13_turquoise,,1
pop-sorbet-chorus_drop,19,par_24_lavender,,1
pop-sorbet-chorus_drop,20,par_all_off,,1
pop-sorbet-chorus_drop,21,par_all_turquoise,,1
pop-sorbet-chorus_drop,22,par_13_turquoise,,1
pop-sorbet-chorus_drop,23,par_24_lavender,,1
pop-sorbet-chorus_drop,24,par_all_off,,1
pop-sorbet-chorus_drop,25,par_13_turquoise,,1
pop-sorbet-chorus_drop,26,par_24_lavender,,1
pop-sorbet-chorus_drop,27,par_13_turquoise,,1
pop-sorbet-chorus_drop,28,par_24_pink,,1
pop-sorbet-chorus_drop,29,par_13_turquoise,,1
pop-sorbet-chorus_drop,30,par_24_lavender,,1
pop-sorbet-chorus_drop,31,par_13_turquoise,,1
pop-sorbet-chorus_drop,32,par_24_pink,,1
pop-sorbet-chorus_drop,33,par_12_turquoise,,1
pop-sorbet-chorus_drop,34,par_34_turquoise,,1
pop-sorbet-chorus_drop,35,par_12_lavender,,1
pop-sorbet-chorus_drop,36,par_34_lavender,,1
pop-sorbet-chorus_drop,37,par_12_turquoise,,1
pop-sorbet-chorus_drop,38,par_34_turquoise,,1
pop-sorbet-chorus_drop,39,par_12_lavender,,1
pop-sorbet-chorus_drop,40,par_34_lavender,,1
pop-sorbet-chorus_drop,41,par_all_pink,,1
pop-sorbet-chorus_drop,42,par_12_pink,,1
pop-sorbet-chorus_drop,43,par_34_pink,,1
pop-sorbet-chorus_drop,44,par_all_off,,1
pop-sorbet-chorus_drop,45,par_all_pink,,1
pop-sorbet-chorus_drop,46,par_12_pink,,1
pop-sorbet-chorus_drop,47,par_34_pink,,1
pop-sorbet-chorus_drop,48,par_all_off,,1
pop-sorbet-chorus_drop,49,par_14_turquoise,,1
pop-sorbet-chorus_drop,50,par_23_lavender,,1
pop-sorbet-chorus_drop,51,par_all_pink,,1
pop-sorbet-chorus_drop,52,par_all_turquoise,,1
pop-sorbet-chorus_drop,53,par_14_turquoise,,1
pop-sorbet-chorus_drop,54,par_23_lavender,,1
pop-sorbet-chorus_drop,55,par_all_pink,,1
pop-sorbet-chorus_drop,56,par_all_turquoise,,1
pop-sorbet-chorus_drop,57,par_14_turquoise,,1
pop-sorbet-chorus_drop,58,par_23_lavender,,1
pop-sorbet-chorus_drop,59,par_all_pink,,1
pop-sorbet-chorus_drop,60,par_all_turquoise,,1
pop-sorbet-chorus_drop,61,par_14_turquoise,,1
pop-sorbet-chorus_drop,62,par_23_lavender,,1
pop-sorbet-chorus_drop,63,par_all_pink,,1
pop-sorbet-chorus_drop,64,par_all_turquoise,,1

# Rock - Red Room - Slow Burn - low
rock-red_room-slow_burn,1,par_all_red,,1
rock-red_room-slow_burn,2,par_all_red,,1
rock-red_room-slow_burn,3,par_12_red,,1
rock-red_room-slow_burn,4,par_34_red,,1
rock-red_room-slow_burn,5,par_all_red,,1
rock-red_room-slow_burn,6,par_all_red,,1
rock-red_room-slow_burn,7,par_12_red,,1
rock-red_room-slow_burn,8,par_34_red,,1
rock-red_room-slow_burn,9,par_all_red,,1
rock-red_room-slow_burn,10,par_all_red,,1
rock-red_room-slow_burn,11,par_12_red,,1
rock-red_room-slow_burn,12,par_34_red,,1
rock-red_room-slow_burn,13,par_all_red,,1
rock-red_room-slow_burn,14,par_all_red,,1
rock-red_room-slow_burn,15,par_12_red,,1
rock-red_room-slow_burn,16,par_34_red,,1
rock-red_room-slow_burn,17,par_13_red,,1
rock-red_room-slow_burn,18,par_24_red,,1
rock-red_room-slow_burn,19,par_13_white,,1
rock-red_room-slow_burn,20,par_24_white,,1
rock-red_room-slow_burn,21,par_13_red,,1
rock-red_room-slow_burn,22,par_24_red,,1
rock-red_room-slow_burn,23,par_13_white,,1
rock-red_room-slow_burn,24,par_24_white,,1
rock-red_room-slow_burn,25,par_13_red,,1
rock-red_room-slow_burn,26,par_24_red,,1
rock-red_room-slow_burn,27,par_13_white,,1
rock-red_room-slow_burn,28,par_24_white,,1
rock-red_room-slow_burn,29,par_13_red,,1
rock-red_room-slow_burn,30,par_24_red,,1
rock-red_room-slow_burn,31,par_13_white,,1
rock-red_room-slow_burn,32,par_24_white,,1
rock-red_room-slow_burn,33,par_12_white,,1
rock-red_room-slow_burn,34,par_34_white,,1
rock-red_room-slow_burn,35,par_12_red,,1
rock-red_room-slow_burn,36,par_34_red,,1
rock-red_room-slow_burn,37,par_12_white,,1
rock-red_room-slow_burn,38,par_34_white,,1
rock-red_room-slow_burn,39,par_12_red,,1
rock-red_room-slow_burn,40,par_34_red,,1
rock-red_room-slow_burn,41,par_12_white,,1
rock-red_room-slow_burn,42,par_34_white,,1
rock-red_room-slow_burn,43,par_12_red,,1
rock-red_room-slow_burn,44,par_34_red,,1
rock-red_room-slow_burn,45,par_12_white,,1
rock-red_room-slow_burn,46,par_34_white,,1
rock-red_room-slow_burn,47,par_12_red,,1
rock-red_room-slow_burn,48,par_34_red,,1
rock-red_room-slow_burn,49,par_all_red,,1
rock-red_room-slow_burn,50,par_all_white,,1
rock-red_room-slow_burn,51,par_all_amber,,1
rock-red_room-slow_burn,52,par_all_off,,1
rock-red_room-slow_burn,53,par_all_red,,1
rock-red_room-slow_burn,54,par_all_white,,1
rock-red_room-slow_burn,55,par_all_amber,,1
rock-red_room-slow_burn,56,par_all_off,,1
rock-red_room-slow_burn,57,par_all_red,,1
rock-red_room-slow_burn,58,par_all_white,,1
rock-red_room-slow_burn,59,par_all_amber,,1
rock-red_room-slow_burn,60,par_all_off,,1
rock-red_room-slow_burn,61,par_all_red,,1
rock-red_room-slow_burn,62,par_all_white,,1
rock-red_room-slow_burn,63,par_all_amber,,1
rock-red_room-slow_burn,64,par_all_off,,1

# Rock - Red Room - Anthem - high
rock-red_room-anthem,1,par_all_white,,1
rock-red_room-anthem,2,par_12_white,,1
rock-red_room-anthem,3,par_34_white,,1
rock-red_room-anthem,4,par_all_off,,1
rock-red_room-anthem,5,par_all_white,,1
rock-red_room-anthem,6,par_12_white,,1
rock-red_room-anthem,7,par_34_white,,1
rock-red_room-anthem,8,par_all_off,,1
rock-red_room-anthem,9,par_1_red,,1
rock-red_room-anthem,10,par_2_red,,1
